"filename", "language", "Python", "Database", "Properties", "PowerShell", "Shell Script", "Log", "C", "reStructuredText", "C++", "Markdown", "Ini", "JavaScript", "XML", "comment", "blank", "total"
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/formatters/other.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 13, 162
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/formatters/pangomarkup.py", "Python", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 19, 84
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/formatters/rtf.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 8, 147
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/formatters/svg.py", "Python", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 16, 189
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/formatters/terminal.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 15, 128
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/formatters/terminal256.py", "Python", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 47, 339
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/lexer.py", "Python", 520, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 252, 108, 880
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/lexers/__init__.py", "Python", 195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 47, 342
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/lexers/_mapping.py", "Python", 551, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 7, 581
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/lexers/python.py", "Python", 989, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 60, 1189
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/modeline.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 44
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/plugin.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 12, 70
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/regexopt.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 9, 92
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/scanner.py", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 12, 105
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/sphinxext.py", "Python", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 30, 156
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/style.py", "Python", 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 26, 198
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/styles/__init__.py", "Python", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 9, 94
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/token.py", "Python", 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 32, 213
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/unistring.py", "Python", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 51, 154
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pygments/util.py", "Python", 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 31, 309
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing/__init__.py", "Python", 289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 15, 329
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing/actions.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 27, 208
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing/common.py", "Python", 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 36, 425
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing/core.py", "Python", 1553, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3836, 401, 5790
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing/diagram/__init__.py", "Python", 367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 80, 594
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing/exceptions.py", "Python", 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 40, 268
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing/helpers.py", "Python", 499, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 478, 93, 1070
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing/results.py", "Python", 313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 383, 65, 761
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing/testing.py", "Python", 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 35, 332
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing/unicode.py", "Python", 264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 40, 333
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/pyparsing/util.py", "Python", 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 47, 236
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/requests/__init__.py", "Python", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 22, 155
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/requests/__version__.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 15
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/requests/_internal_utils.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 43
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/requests/adapters.py", "Python", 286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 78, 539
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/requests/api.py", "Python", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 14, 160
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/requests/auth.py", "Python", 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 58, 306
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/requests/certs.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 3, 19
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/requests/compat.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 14, 78
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/requests/cookies.py", "Python", 280, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187, 83, 550
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/requests/exceptions.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 55, 134
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/requests/help.py", "Python", 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 21, 133
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/requests/hooks.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 7, 35
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/requests/models.py", "Python", 522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 294, 158, 974
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/requests/packages.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 17
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/requests/sessions.py", "Python", 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 366, 104, 772
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/requests/status_codes.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 4, 124
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/requests/structures.py", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 23, 106
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/requests/utils.py", "Python", 476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 439, 146, 1061
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/resolvelib/__init__.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/resolvelib/compat/__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/resolvelib/compat/collections_abc.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/resolvelib/providers.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 11, 134
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/resolvelib/reporters.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 9, 44
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/resolvelib/resolvers.py", "Python", 289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 79, 483
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/resolvelib/structs.py", "Python", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 41, 166
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/__init__.py", "Python", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 20, 173
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/__main__.py", "Python", 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 35, 281
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/_cell_widths.py", "Python", 449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 452
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/_emoji_codes.py", "Python", 3610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3611
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/_emoji_replace.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 33
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/_extension.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/_inspect.py", "Python", 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 29, 211
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/_log_render.py", "Python", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 95
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/_loop.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8, 44
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/_lru_cache.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 35
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/_palettes.py", "Python", 301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 310
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/_pick.py", "Python", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 18
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/_ratio.py", "Python", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 20, 161
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/_spinners.py", "Python", 827, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 2, 849
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/_stack.py", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 17
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/_timer.py", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 20
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/_windows.py", "Python", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 73
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/_wrap.py", "Python", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 56
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/abc.py", "Python", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 34
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/align.py", "Python", 249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 34, 313
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/ansi.py", "Python", 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 29, 229
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/bar.py", "Python", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 18, 95
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/box.py", "Python", 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 51, 484
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/cells.py", "Python", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 24, 148
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/color.py", "Python", 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 27, 582
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/color_triplet.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 7, 39
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/columns.py", "Python", 150, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 19, 188
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/console.py", "Python", 1389, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 596, 227, 2212
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/constrain.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 38
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/containers.py", "Python", 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 27, 168
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/control.py", "Python", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 27, 176
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/default_styles.py", "Python", 173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 184
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/diagnose.py", "Python", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/emoji.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 23, 97
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/errors.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 17, 35
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/file_proxy.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 55
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/filesize.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 10, 90
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/highlighter.py", "Python", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 29, 148
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/json.py", "Python", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 15, 141
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/jupyter.py", "Python", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21, 93
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/layout.py", "Python", 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 73, 445
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/live.py", "Python", 281, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 45, 366
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/live_render.py", "Python", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 15, 114
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/logging.py", "Python", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 22, 269
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/markup.py", "Python", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 41, 245
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/measure.py", "Python", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 14, 150
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/padding.py", "Python", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 17, 142
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/pager.py", "Python", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 11, 35
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/palette.py", "Python", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 16, 101
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/panel.py", "Python", 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 28, 251
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/pretty.py", "Python", 685, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 92, 904
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/progress.py", "Python", 686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 215, 136, 1037
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/progress_bar.py", "Python", 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 25, 217
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/prompt.py", "Python", 202, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 55, 377
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/protocol.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 9, 43
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/region.py", "Python", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/repr.py", "Python", 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 36, 152
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/rule.py", "Python", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 116
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/scope.py", "Python", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 87
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/screen.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 55
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/segment.py", "Python", 457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 196, 68, 721
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/spinner.py", "Python", 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 17, 135
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/status.py", "Python", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 18, 133
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/style.py", "Python", 570, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 66, 786
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/styled.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 43
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/syntax.py", "Python", 582, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 73, 736
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/table.py", "Python", 736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 110, 969
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/tabulate.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 5, 52
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/terminal_theme.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 56
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/text.py", "Python", 843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 311, 129, 1283
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/theme.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 18, 113
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/themes.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/traceback.py", "Python", 515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 68, 679
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/rich/tree.py", "Python", 190, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 32, 250
"/home/pes/kaban_project/kaban_system2/venv/lib/python3.10/site-packages/pip/_vendor/six.py", "Python", 697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 121, 181, 999
